system:index,IGBP,b0,b10,b100,b200,b30,b60,site,.geo
0000987f9042382c8468,ENF,54,54,58,58,56,56,US-Wi9,"{""type"":""Point"",""coordinates"":[-91.08140000000002,46.6188]}"
0000432937447a2237b2,ENF,52,53,56,57,53,55,US-Wi5,"{""type"":""Point"",""coordinates"":[-91.0858,46.6531]}"
0000752dd4e5ab1eeba3,DBF,51,51,55,56,52,54,US-Wi3,"{""type"":""Point"",""coordinates"":[-91.09870000000001,46.634699999999995]}"
00001e01d85a26a4ab15,OSH,59,59,62,63,59,59,US-Wi7,"{""type"":""Point"",""coordinates"":[-91.06929999999998,46.64909999999999]}"
000060a47764a723ea95,MF,56,57,60,62,57,59,US-PFa,"{""type"":""Point"",""coordinates"":[-90.2723,45.94590000000002]}"
00007d6aac582f425edd,DBF,49,48,49,51,49,49,US-WCr,"{""type"":""Point"",""coordinates"":[-90.07990000000001,45.8059]}"
00007b529ca7f9bb5acc,OSH,62,63,68,69,64,67,US-Wi6,"{""type"":""Point"",""coordinates"":[-91.2982,46.6249]}"
0000e8e186cf25d95bad,ENF,63,65,69,71,66,67,CA-Obs,"{""type"":""Point"",""coordinates"":[-105.1178,53.9872]}"
00006511a2704b03a72a,OSH,56,57,62,63,58,60,CA-SF3,"{""type"":""Point"",""coordinates"":[-106.0053,54.0916]}"
00000d5545f64598a09b,ENF,58,58,62,63,58,60,CA-SF2,"{""type"":""Point"",""coordinates"":[-105.87750000000003,54.25390000000001]}"
000052662cd858c97e98,DBF,57,57,63,64,58,62,CA-Oas,"{""type"":""Point"",""coordinates"":[-106.1978,53.62890000000001]}"
0000477cec5885f965a3,ENF,56,56,62,64,59,61,CA-SF1,"{""type"":""Point"",""coordinates"":[-105.81760000000003,54.48499999999999]}"
000014878afffddafdfa,ENF,60,61,64,64,62,63,US-Me4,"{""type"":""Point"",""coordinates"":[-121.62239999999998,44.4992]}"
0000c4dc63c54b5f9f96,ENF,65,66,69,70,66,68,US-Me1,"{""type"":""Point"",""coordinates"":[-121.50000000000003,44.57939999999999]}"
0000cc436276923b2291,ENF,57,57,61,61,58,60,US-Me2,"{""type"":""Point"",""coordinates"":[-121.5574,44.4523]}"
00009b5afdd44d544605,ENF,55,56,58,58,57,57,US-Me5,"{""type"":""Point"",""coordinates"":[-121.56680000000001,44.4372]}"
000090ff4e3bc0cc1371,ENF,64,64,69,70,66,68,US-Me3,"{""type"":""Point"",""coordinates"":[-121.60780000000007,44.3154]}"
0000b1941e92645a7190,ENF,67,67,69,71,68,69,US-Me6,"{""type"":""Point"",""coordinates"":[-121.60780000000007,44.323299999999996]}"
00007a89d43998a80188,WET,62,63,69,71,65,67,RU-Che,"{""type"":""Point"",""coordinates"":[161.34139999999996,68.613]}"
000090adc2855accbaac,OSH,59,59,65,67,61,64,RU-Cok,"{""type"":""Point"",""coordinates"":[147.4943,70.8291]}"
0000d2b1f84641370fcb,GRA,66,66,71,72,66,70,RU-Tks,"{""type"":""Point"",""coordinates"":[128.8878,71.5943]}"
0000e4be63405d7c775c,GRA,61,62,68,71,64,66,RU-Sam,"{""type"":""Point"",""coordinates"":[126.4978,72.3733]}"
0000eca2159f7eb9994f,DNF,64,65,71,72,67,70,RU-SkP,"{""type"":""Point"",""coordinates"":[129.168,62.254999999999995]}"
0000b04a29e23c18b9c6,GRA,70,70,73,74,71,72,RU-Ha1,"{""type"":""Point"",""coordinates"":[90.0022,54.725200000000015]}"
000002aee1e1303d4d79,GRA,80,80,81,82,80,81,CN-Du3,"{""type"":""Point"",""coordinates"":[116.28090000000005,42.0551]}"
000044409fccd4fcd0de,GRA,81,81,82,83,81,82,CN-Du2,"{""type"":""Point"",""coordinates"":[116.28360000000004,42.0467]}"
