system:index,IGBP,b0,b10,b100,b200,b30,b60,site,.geo
000060360cb68d0cd764,DBF,131,132,146,147,140,142,IT-PT1,"{""type"":""Point"",""coordinates"":[9.060999999999998,45.2009]}"
0000582e6f5d43f541f5,GRA,100,113,138,140,118,134,IT-Tor,"{""type"":""Point"",""coordinates"":[7.578100000000001,45.8444]}"
000091635ee99e7eb713,GRA,130,130,147,150,138,142,CH-Cha,"{""type"":""Point"",""coordinates"":[8.4104,47.21020000000001]}"
00003a2aa7b332e3372f,MF,97,104,143,143,112,135,CH-Lae,"{""type"":""Point"",""coordinates"":[8.365,47.4781]}"
00000ba6ffe8c2fb0aa5,GRA,128,131,150,150,139,148,CH-Oe1,"{""type"":""Point"",""coordinates"":[7.7318999999999996,47.28580000000001]}"
0000642b29a9c816147c,CRO,131,133,152,152,142,150,CH-Oe2,"{""type"":""Point"",""coordinates"":[7.7343,47.2863]}"
00006b5af119943a589d,GRA,110,116,155,157,129,139,AT-Neu,"{""type"":""Point"",""coordinates"":[11.317500000000003,47.1167]}"
0000e29037a86f513e07,WET,121,128,152,152,139,145,DE-SfN,"{""type"":""Point"",""coordinates"":[11.327499999999999,47.80639999999999]}"
0000f4066203536bd328,CRO,136,137,156,157,145,153,DE-Geb,"{""type"":""Point"",""coordinates"":[10.914299999999997,51.10009999999999]}"
00005d67a5126434b157,DBF,103,106,154,156,121,141,DE-Hai,"{""type"":""Point"",""coordinates"":[10.453,51.07919999999999]}"
000066ca029f8fe8f203,DBF,109,110,155,156,125,148,DE-Lnf,"{""type"":""Point"",""coordinates"":[10.3678,51.3282]}"
0000c736cafadf6bf164,WET,88,91,110,114,94,104,DE-Zrk,"{""type"":""Point"",""coordinates"":[12.889000000000005,53.87590000000001]}"
00002551eb7c80296d93,WET,127,130,151,153,138,146,DE-Akm,"{""type"":""Point"",""coordinates"":[13.683399999999999,53.866200000000006]}"
0000f75f973033a0fa3e,CRO,135,139,151,152,149,151,DE-Seh,"{""type"":""Point"",""coordinates"":[6.449699999999999,50.870599999999996]}"
0000c0a180e9df8d78d3,CRO,131,132,155,156,146,150,DE-RuS,"{""type"":""Point"",""coordinates"":[6.447199999999998,50.8659]}"
0000e372c23b7e81fd6d,GRA,113,114,142,143,126,137,DE-RuR,"{""type"":""Point"",""coordinates"":[6.304099999999998,50.621900000000004]}"
0000b7e64ac4316611aa,MF,96,103,149,153,113,137,BE-Vie,"{""type"":""Point"",""coordinates"":[5.9981,50.3051]}"
000026eed9451e24203f,CRO,129,132,151,150,143,149,BE-Lon,"{""type"":""Point"",""coordinates"":[4.7461,50.5516]}"
000097e0875290b4c12e,MF,126,128,149,152,140,145,BE-Bra,"{""type"":""Point"",""coordinates"":[4.5206,51.30919999999999]}"
000042258e3c23d135ba,GRA,115,121,130,134,126,131,NL-Hor,"{""type"":""Point"",""coordinates"":[5.0713,52.24040000000001]}"
00004252e9ac13ddc193,ENF,111,120,144,147,136,140,NL-Loo,"{""type"":""Point"",""coordinates"":[5.7436,52.16660000000001]}"
0000306ae99a60e3918c,DBF,124,126,145,147,135,140,FR-Fon,"{""type"":""Point"",""coordinates"":[2.7801,48.476400000000005]}"
0000258b62b8e910a650,CRO,131,133,149,148,145,147,FR-Gri,"{""type"":""Point"",""coordinates"":[1.9519000000000009,48.84420000000001]}"
000056102a95f24267a2,ENF,116,136,163,165,149,155,CA-Qfo,"{""type"":""Point"",""coordinates"":[-74.3421,49.69250000000001]}"
000033d3995f0857b43b,DBF,134,137,175,181,150,165,US-UMB,"{""type"":""Point"",""coordinates"":[-84.71379999999999,45.559799999999996]}"
